date,year,month,day_of_year,weekday,day_name,day_type,activity_type,floor_area_m2,volume_m3,operating_hours,occupancy_factor,lighting_schedule_factor,equipment_schedule_factor,fan_schedule_factor,pump_schedule_factor,heating_setpoint_c,cooling_setpoint_c,heating_mode_weight,cooling_mode_weight,shoulder_mode_weight,seasonal_energy_proxy_factor,source
2024-02-02,2024,2,33,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.1936,0.3146,0.3952,0.1586,0.1452,22.0,24.0,0.95,0.0,0.050000000000000044,1.05,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-02-03,2024,2,34,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.1936,0.3146,0.3952,0.1586,0.1452,22.0,24.0,0.95,0.0,0.050000000000000044,1.05,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-02-04,2024,2,35,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.88,0.898,0.91,0.922,0.916,22.0,24.0,0.95,0.0,0.050000000000000044,1.05,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-02-05,2024,2,36,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.88,0.898,0.91,0.922,0.916,22.0,24.0,0.95,0.0,0.050000000000000044,1.05,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-02-06,2024,2,37,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.88,0.898,0.91,0.922,0.916,22.0,24.0,0.95,0.0,0.050000000000000044,1.05,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-02-07,2024,2,38,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.88,0.898,0.91,0.922,0.916,22.0,24.0,0.95,0.0,0.050000000000000044,1.05,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-02-08,2024,2,39,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.88,0.898,0.91,0.922,0.916,22.0,24.0,0.95,0.0,0.050000000000000044,1.05,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-02-09,2024,2,40,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.1936,0.3146,0.3952,0.1586,0.1452,22.0,24.0,0.95,0.0,0.050000000000000044,1.05,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-02-10,2024,2,41,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.1936,0.3146,0.3952,0.1586,0.1452,22.0,24.0,0.95,0.0,0.050000000000000044,1.05,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-02-11,2024,2,42,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.88,0.898,0.91,0.922,0.916,22.0,24.0,0.95,0.0,0.050000000000000044,1.05,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-02-12,2024,2,43,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.88,0.898,0.91,0.922,0.916,22.0,24.0,0.95,0.0,0.050000000000000044,1.05,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-02-13,2024,2,44,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.88,0.898,0.91,0.922,0.916,22.0,24.0,0.95,0.0,0.050000000000000044,1.05,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-02-14,2024,2,45,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.88,0.898,0.91,0.922,0.916,22.0,24.0,0.95,0.0,0.050000000000000044,1.05,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-02-15,2024,2,46,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.88,0.898,0.91,0.922,0.916,22.0,24.0,0.95,0.0,0.050000000000000044,1.05,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-02-16,2024,2,47,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.1936,0.3146,0.3952,0.1586,0.1452,22.0,24.0,0.95,0.0,0.050000000000000044,1.05,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-02-17,2024,2,48,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.1936,0.3146,0.3952,0.1586,0.1452,22.0,24.0,0.95,0.0,0.050000000000000044,1.05,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-02-18,2024,2,49,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.88,0.898,0.91,0.922,0.916,22.0,24.0,0.95,0.0,0.050000000000000044,1.05,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-02-19,2024,2,50,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.88,0.898,0.91,0.922,0.916,22.0,24.0,0.95,0.0,0.050000000000000044,1.05,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-02-20,2024,2,51,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.88,0.898,0.91,0.922,0.916,22.0,24.0,0.95,0.0,0.050000000000000044,1.05,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-02-21,2024,2,52,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.88,0.898,0.91,0.922,0.916,22.0,24.0,0.95,0.0,0.050000000000000044,1.05,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-02-22,2024,2,53,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.88,0.898,0.91,0.922,0.916,22.0,24.0,0.95,0.0,0.050000000000000044,1.05,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-02-23,2024,2,54,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.1936,0.3146,0.3952,0.1586,0.1452,22.0,24.0,0.95,0.0,0.050000000000000044,1.05,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-02-24,2024,2,55,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.1936,0.3146,0.3952,0.1586,0.1452,22.0,24.0,0.95,0.0,0.050000000000000044,1.05,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-02-25,2024,2,56,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.88,0.898,0.91,0.922,0.916,22.0,24.0,0.95,0.0,0.050000000000000044,1.05,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-02-26,2024,2,57,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.88,0.898,0.91,0.922,0.916,22.0,24.0,0.95,0.0,0.050000000000000044,1.05,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-02-27,2024,2,58,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.88,0.898,0.91,0.922,0.916,22.0,24.0,0.95,0.0,0.050000000000000044,1.05,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-02-28,2024,2,59,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.88,0.898,0.91,0.922,0.916,22.0,24.0,0.95,0.0,0.050000000000000044,1.05,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-01,2024,3,61,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-02,2024,3,62,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-03,2024,3,63,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-04,2024,3,64,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-05,2024,3,65,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-06,2024,3,66,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-07,2024,3,67,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-08,2024,3,68,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-09,2024,3,69,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-10,2024,3,70,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-11,2024,3,71,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-12,2024,3,72,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-13,2024,3,73,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-14,2024,3,74,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-15,2024,3,75,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-16,2024,3,76,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-17,2024,3,77,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-18,2024,3,78,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-19,2024,3,79,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-20,2024,3,80,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-21,2024,3,81,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-22,2024,3,82,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-23,2024,3,83,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-24,2024,3,84,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-25,2024,3,85,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-26,2024,3,86,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-27,2024,3,87,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-28,2024,3,88,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-29,2024,3,89,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-30,2024,3,90,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-03-31,2024,3,91,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-01,2024,4,92,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-02,2024,4,93,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-03,2024,4,94,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-04,2024,4,95,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-05,2024,4,96,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-06,2024,4,97,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-07,2024,4,98,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-08,2024,4,99,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-09,2024,4,100,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-10,2024,4,101,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-11,2024,4,102,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-12,2024,4,103,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-13,2024,4,104,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-14,2024,4,105,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-15,2024,4,106,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-16,2024,4,107,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-17,2024,4,108,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-18,2024,4,109,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-19,2024,4,110,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-20,2024,4,111,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-21,2024,4,112,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-22,2024,4,113,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-23,2024,4,114,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-24,2024,4,115,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-25,2024,4,116,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-26,2024,4,117,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-27,2024,4,118,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-28,2024,4,119,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-29,2024,4,120,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-04-30,2024,4,121,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-05-01,2024,5,122,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-05-02,2024,5,123,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-05-03,2024,5,124,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-05-04,2024,5,125,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-05-05,2024,5,126,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-05-06,2024,5,127,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-05-07,2024,5,128,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-05-08,2024,5,129,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-05-09,2024,5,130,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-05-10,2024,5,131,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-05-11,2024,5,132,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-05-12,2024,5,133,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-05-13,2024,5,134,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-05-14,2024,5,135,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-05-15,2024,5,136,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-05-16,2024,5,137,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-05-17,2024,5,138,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-05-18,2024,5,139,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-05-19,2024,5,140,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2024-05-20,2024,5,141,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
